restaurant_id,date,metro_station,rest_name,full_address,target,longitude,latitude,chain_flg,avg_bill,rest_type,metro_distance,center_distance,avg_rating,rating_count,review_count,comp_100m,comp_200m,comp_300m,comp_rating_avg_100m,comp_rating_avg_200m,comp_rating_avg_300m,flag_no_comp_100m,flag_no_comp_200m,reviews_count_collected,avg_review_len_chars,avg_review_len_words,positive_share,neutral_share,negative_share,avg_sentiment_score,service_complaint_share,food_complaint_share,price_complaint_share,negative_service_share,negative_food_share,negative_price_share,service_among_negative_share,food_among_negative_share,price_among_negative_share,spark_link,egrul_flg,revenue_2025_m,net_profit_2025_m,arbitration_case_count,inspection_count,inn
61,2025-12-22T07:03:47+00:00,Маяковская,French Bakery Sedelicе,"1-я Тверская-Ямская, 4",1.0,37.594257,55.771443,1.0,700.0,Coffee shop,178.0,2271,4.4,217.0,145,3.0,9.0,25.0,4.3,4.4556,4.4261,0,0,50,264,40,0.7,0.04,0.26,0.44,0.12,0.14,0.02,0.08,0.08,0.02,0.3077,0.3077,0.0769,-,-,-,-,-,-,-
62,2025-12-20T13:07:30+00:00,Баррикадная,Locanda,"Малая Никитская ул., 24, стр. 4",0.0,37.587094,55.759638,0.0,4500.0,Restaurant,150.0,1956,4.7,559.0,373,2.0,9.0,16.0,4.5,4.5,4.5625,0,0,50,607,89,0.8,0.08,0.12,0.68,0.12,0.1,0.18,0.02,0.02,0.08,0.1667,0.1667,0.6667,-,-,-,-,-,-,-
63,2025-12-19T13:11:48+00:00,Смоленская,Quidi,"Новый Арбат, 15",1.0,37.592163,55.75208,0.0,900.0,Café,807.0,1645,5.0,124.0,83,9.0,16.0,36.0,04.05,4.0857,4.1029,0,0,50,311,44,0.98,0.0,0.02,0.96,0.08,0.02,0.0,0.0,0.02,0.0,0.0,1.0,0.0,https://spark-interfax.ru/system/home/card#/company/D34A2F1ECAA60E21E053219AA8C08AD9/101,1,-,-,-,-,9701192071
64,2025-12-18T14:09:58+00:00,Арбатская,Арт кафе Бари Алибасов,"Никитскфий бульвар, 12",1.0,37.600777,55.755444,0.0,1250.0,Café,491.0,1053,5.0,61.0,41,6.0,11.0,27.0,4.6333,4.6,4.5462,0,0,50,208,30,0.94,0.0,0.06,0.88,0.06,0.02,0.06,0.0,0.02,0.02,0.0,0.3333,0.3333,-,-,-,-,-,-,-
65,2025-12-17T11:28:07+00:00,Театральная,Fashion Rebels,"ул. Петровка, 15, стр. 1",1.0,37.61702,55.76368,0.0,1000.0,Café,665.0,877,4.8,107.0,71,3.0,12.0,29.0,4.75,4.5909,4.3071,0,0,50,333,49,0.86,0.02,0.12,0.74,0.1,0.0,0.04,0.06,0.0,0.04,0.5,0.0,0.3333,https://spark-interfax.ru/system/home/card#/company/CA023DFC78FF3B3BE053219AA8C054A2/101,0,"179,7","-79,5",6,1,7707456288
66,2025-12-16T17:39:58+00:00,Охотный Ряд,Met Tea,"Тверская, 15",1.0,37.607289,55.762918,1.0,650.0,Coffee shop,822.0,1021,5.0,207.0,138,10.0,15.0,24.0,4.4125,4.4385,4.3591,0,0,50,235,35,0.82,0.04,0.14,0.68,0.08,0.08,0.02,0.04,0.06,0.0,0.2857,0.4286,0.0,https://spark-interfax.ru/system/home/card#/company/246074C251F721FDE063269AA8C02AF3/101,0,"41,2","-0,04",0,0,5800009259
67,2025-12-15T11:18:29+00:00,Китай-город,Le Poke,"Маросейка, 4/2с1",1.0,37.633504,55.757355,0.0,800.0,Fast-food outlet,229.0,1010,4.0,60.0,40,18.0,27.0,32.0,4.2111,4.2577,4.3161,0,0,46,183,29,0.3913,0.0217,0.587,-0.1957,0.1957,0.3261,0.0435,0.1739,0.3043,0.0435,0.2963,0.5185,0.0741,https://spark-interfax.ru/system/home/card#/physicalperson/inn-772430928119/1,ИП,-,-,8,0,772430928119
68,2025-12-14T10:24:58+00:00,Сухаревская,JoJo Bar,"Сретенка, 36",0.0,37.632749,55.77162,0.0,1500.0,Bar,194.0,1998,4.6,1307.0,871,7.0,14.0,19.0,4.8571,4.7231,4.7333,0,0,50,468,71,0.84,0.04,0.12,0.72,0.06,0.1,0.08,0.02,0.04,0.02,0.1667,0.3333,0.1667,-,-,-,-,-,-,-
69,2025-12-14T09:23:31+00:00,Курская,Beer&Brut,"Покровка, 26/1с2",0.0,37.6493,55.760106,0.0,3000.0,Restaurant,595.0,2040,4.8,3514.0,2343,3.0,12.0,24.0,4.6333,4.55,4.4542,0,0,50,400,59,0.88,0.04,0.08,0.8,0.16,0.1,0.1,0.02,0.02,0.04,0.25,0.25,0.5,https://spark-interfax.ru/system/home/card#/company/AC547A53DB284172844A27C464D67137/101,0,"157,5","2,4",3,0,7709953655
70,2025-12-07T17:04:53+00:00,Арбатская,Cafe La Gare,"Романов пер., 4, стр. 2",1.0,37.60952,55.754439,0.0,600.0,Coffee shop,328.0,528,4.3,30.0,20,1.0,5.0,23.0,4.444,4.875,4.3364,0,0,16,164,23,0.875,0.0,0.125,0.75,0.0,0.0625,0.0625,0.0,0.0625,0.0625,0.0,0.5,0.5,-,-,-,-,-,-,-
71,2025-12-07T16:07:26+00:00,Октябрьская,ProХарчо,"ул. Крымский Вал, 9, стр. 2",1.0,37.602763,55.732006,0.0,1700.0,Restaurant,472.0,2804,4.5,319.0,213,0.0,1.0,3.0,4.5181,4.6,3.85,1,0,50,396,59,0.74,0.06,0.2,0.54,0.24,0.28,0.04,0.12,0.12,0.02,0.6,0.6,0.1,https://spark-interfax.ru/system/home/card#/company/B2D446D30D812E65E053219AA8C0485E/101,0,"130,7","-37,3",4,1,9706009844
72,2025-12-06T08:25:47+00:00,Трубная,BaD SeM Bar,"Петровка, 19с3",1.0,37.615148,55.764662,0.0,1000.0,Bar,551.0,997,4.9,139.0,93,7.0,14.0,19.0,4.8571,4.7231,4.7333,0,0,50,219,30,0.92,0.0,0.08,0.84,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-
73,2025-12-05T13:01:36+00:00,Добрынинская,Колдуны,"Большая Серпуховская улица, 8/7с2",1.0,37.624002,55.728702,0.0,700.0,Café,48.0,3040,5.0,190.0,127,9.0,22.0,38.0,4.3889,4.4909,4.3632,0,0,1,144,23,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-
74,2025-12-05T06:32:29+00:00,Парк культуры,Seiji,"Комсомольский просп., 5/2",0.0,37.593248,55.731928,0.0,5500.0,Restaurant,414.0,3061,4.4,662.0,441,2.0,7.0,9.0,4.3,4.5143,4.4667,0,0,50,262,39,0.8,0.04,0.16,0.64,0.1,0.06,0.22,0.04,0.06,0.1,0.25,0.375,0.625,https://spark-interfax.ru/system/home/card#/company/77B7AA90EAC94C778B8CEB0C5A169D97/101,0,"20,5","-0,35",0,0,9705053400
75,2025-12-02T14:47:23+00:00,Кропоткинская,Menza,"Болотная наб., 5, стр. 1",0.0,37.610572,55.740231,0.0,1050.0,Café,709.0,1786,5.0,4007.0,2671,9.0,24.0,30.0,4.5667,4.3333,4.3704,0,0,50,293,44,0.9,0.04,0.06,0.84,0.06,0.06,0.04,0.04,0.04,0.0,0.6667,0.6667,0.0,https://spark-interfax.ru/system/home/card#/company/941D854D0B1F41EB8C9A78B6DB9D5C88/101,0,-,"-6,5",2,0,7718245842
76,2025-12-02T11:46:42+00:00,Кузнецкий Мост,Balanch,"Кузнецкий мост, 21/5",0.0,37.626294,55.762002,0.0,2750.0,Restaurant,158.0,878,4.9,385.0,257,6.0,13.0,23.0,4.5333,4.5615,4.5957,0,0,50,461,68,0.82,0.02,0.16,0.66,0.08,0.12,0.04,0.06,0.08,0.02,0.375,0.5,0.125,https://spark-interfax.ru/system/home/card#/company/0AD6A4D2F6D75892E063259AA8C0531E/101,0,"21,8","0,8",2,1,9724157355
77,2025-12-02T05:32:58+00:00,Чеховская,Shortlist Books & Spirits,"ул. Петровка, 26, стр. 3",0.0,37.616032,55.765963,0.0,2200.0,Bar,433.0,1134,4.8,1155.0,770,3.0,4.0,12.0,3.9,3.9,4.3636,0,0,50,457,68,0.72,0.1,0.18,0.54,0.14,0.08,0.02,0.1,0.06,0.0,0.5556,0.3333,0.0,-,-,-,-,-,-,-
78,2025-12-01T12:24:31+00:00,Парк культуры,На Вина!,"Льва Толстого, 20",0.0,37.58497,55.735534,0.0,2000.0,Bar,584.0,3041,4.7,357.0,238,1.0,4.0,8.0,4.2,4.6,4.65,0,0,50,239,37,0.68,0.06,0.26,0.42,0.12,0.04,0.06,0.1,0.02,0.04,0.3846,0.0769,0.1538,-,-,-,-,-,-,-
79,2025-11-30T12:26:53+00:00,Третьяковская,Baci Abbracci,"Старомонетный переулок, 18",0.0,37.61858,55.739703,0.0,3000.0,Restaurant,577.0,1791,4.6,494.0,329,3.0,5.0,17.0,4.4,4.6333,4.3867,0,0,50,377,56,0.58,0.08,0.34,0.24,0.16,0.24,0.28,0.12,0.22,0.18,0.3529,0.6471,0.5294,https://spark-interfax.ru/system/home/card#/company/C2CC0E1C8370475A98FE7FFA82C0268A/101,0,-,-,4,0,7706776951
80,2025-11-29T08:05:02+00:00,Цветной бульвар,Вареничная №1,"Цветной бульвар, 11с3",0.0,37.62075,55.769692,1.0,1200.0,Café,178.0,1557,4.4,2151.0,1434,6.0,17.0,31.0,4.45,4.4437,4.5767,0,0,50,492,73,0.8,0.02,0.18,0.62,0.16,0.2,0.04,0.14,0.1,0.02,0.7778,0.5556,0.1111,https://spark-interfax.ru/system/home/card#/company/8D81F6589D8E8326E0531C9AA8C029F7/101,0,30,27,0,0,7720473959
81,2025-11-29T06:04:06+00:00,Сухаревская,Бургер Кинг,"Панкратьевский переулок, 2",0.0,37.633319,55.771693,1.0,800.0,Fast-food outlet,200.0,2022,4.3,1386.0,924,7.0,20.0,28.0,4.3571,4.4474,4.5333,0,0,50,318,50,0.2,0.08,0.72,-0.52,0.34,0.32,0.04,0.3,0.28,0.04,0.4167,0.3889,0.0556,https://spark-interfax.ru/system/home/card#/company/68F65FF201FF403185B857CEBA22F599/101,0,104000,"637,5",710,468,7719723690
82,2025-11-28T09:26:41+00:00,Курская,Gazgolder,"Нижний Сусальный пер., 5, стр. 26",0.0,37.665345,55.760243,0.0,1200.0,Club,561.0,3028,4.8,5599.0,3733,6.0,11.0,12.0,4.52,4.5111,4.52,0,0,50,506,79,0.44,0.12,0.44,0.0,0.26,0.02,0.16,0.16,0.02,0.06,0.3636,0.0455,0.1364,https://spark-interfax.ru/system/home/card#/company/A12629A1A83C4582E053189AA8C0A4F4/101,0,"107,7",4,7,1,7720499273
83,2025-11-27T05:33:35+00:00,Смоленская,Luigi’s Garden,"Трубниковский пер., 15, стр. 2",1.0,37.586523,55.754401,0.0,6500.0,Restaurant,822.0,1951,4.8,1556.0,1037,0.0,5.0,19.0,4.5181,4.5,4.4833,1,0,50,755,113,0.62,0.08,0.3,0.32,0.24,0.1,0.16,0.1,0.06,0.08,0.3333,0.2,0.2667,-,-,-,-,-,-,-
84,2025-11-25T14:16:19+00:00,Маяковская,РеФреш,"ул. Спиридоновка, 26",0.0,37.591644,55.762221,0.0,1600.0,Restaurant,914.0,1774,4.5,208.0,139,3.0,11.0,25.0,4.5,4.5,4.5174,0,0,50,275,42,0.96,0.02,0.02,0.94,0.0,0.02,0.02,0.0,0.02,0.0,0.0,1.0,0.0,https://spark-interfax.ru/system/home/card#/company/924F2FE6A74C47799129CA88FA4179BE/101,0,"28,5","-3,5",8,2,7730661736
85,2025-11-25T09:53:26+00:00,Пушкинская,Grassa,"Богословский пер., 16/6с1",1.0,37.598178,55.763687,0.0,4000.0,Restaurant,625.0,1499,4.4,225.0,150,2.0,8.0,22.0,5.0,4.775,4.5667,0,0,50,511,74,0.8,0.04,0.16,0.64,0.08,0.12,0.02,0.02,0.06,0.0,0.125,0.375,0.0,-,-,-,-,-,-,-
86,2025-11-24T17:04:04+00:00,Пушкинская,Garda Caffé,"Большой Палашевский переулок, 2/12",1.0,37.596984,55.763243,0.0,4500.0,Restaurant,710.0,1533,4.5,46.0,31,3.0,18.0,27.0,4.8667,4.5611,4.5231,0,0,31,218,31,0.9355,0.0,0.0645,0.871,0.129,0.0323,0.0,0.0323,0.0,0.0,0.5,0.0,0.0,-,-,-,-,-,-,-
87,2025-11-24T12:36:13+00:00,Трубная,Рыбная мануфактура №1,"Рождественский бул., 1",1.0,37.624028,55.766751,0.0,1750.0,Restaurant,340.0,1282,4.1,40.0,27,8.0,11.0,22.0,4.5625,4.6182,4.5591,0,0,35,355,55,0.5429,0.0286,0.4286,0.1143,0.1429,0.2,0.0286,0.1143,0.2,0.0,0.2667,0.4667,0.0,https://spark-interfax.ru/system/home/card#/company/F22C90CDDB924026B33F78C28FE56677/101,0,578,-25,11,2,5017092418
88,2025-11-23T20:07:01+00:00,Пушкинская,Santi,Малый Козихинский переулок 8/18,1.0,37.595685,55.764237,0.0,4000.0,Restaurant,769.0,1661,4.6,292.0,195,2.0,16.0,24.0,4.65,4.6688,4.5652,0,0,50,590,87,0.64,0.12,0.24,0.4,0.12,0.12,0.06,0.1,0.1,0.04,0.4167,0.4167,0.1667,-,-,-,-,-,-,-
89,2025-11-22T13:17:31+00:00,Смоленская,Хлеб Насущный,"Арбат, 30/3с1",0.0,37.590078,55.749294,1.0,1500.0,Bakery,530.0,1868,4.3,826.0,551,3.0,6.0,18.0,4.5,4.3,4.1235,0,0,50,425,64,0.5,0.02,0.48,0.02,0.32,0.16,0.12,0.28,0.14,0.06,0.5833,0.2917,0.125,https://spark-interfax.ru/system/home/card#/company/036BBC865FEC40E18E984242804D36B1/101,1,-,-,-,-,5027237648
90,2025-11-20T08:16:34+00:00,Тургеневская,Prime Cafe,"Мясницкая, 22",0.0,37.634334,55.76204,1.0,1000.0,Café,491.0,1256,4.2,43.0,29,9.0,33.0,39.0,4.7444,4.55,4.4973,0,0,32,188,30,0.5625,0.0625,0.375,0.1875,0.0312,0.125,0.0312,0.0312,0.125,0.0,0.0833,0.3333,0.0,https://spark-interfax.ru/system/home/card#/company/86F35A3A6E73482BA959EC8F8F2E8B29/101,0,2400,-140,125,12,7729669890
91,2025-11-19T10:07:57+00:00,Площадь Революции,Вокруг Света,"Никольская ул., 10",0.0,37.624478,55.757888,0.0,2000.0,Restaurant,230.0,489,4.8,16077.0,10718,7.0,15.0,30.0,3.7571,4.18,4.2733,0,0,50,442,65,0.86,0.02,0.12,0.74,0.1,0.02,0.0,0.02,0.0,0.0,0.1667,0.0,0.0,-,-,-,-,-,-,-
92,2025-11-18T16:44:49+00:00,Цветной бульвар,Shedu,"Садовая-Каретная, 24/7",1.0,37.611896,55.773013,0.0,2000.0,Restaurant,492.0,1947,5.0,103.0,69,2.0,7.0,8.0,4.75,4.6429,4.675,0,0,50,275,40,0.86,0.02,0.12,0.74,0.06,0.04,0.02,0.06,0.04,0.02,0.5,0.3333,0.1667,https://spark-interfax.ru/system/home/card#/company/2423BF790C682704E063269AA8C0331A/101,0,"17,5","0,7",2,0,9707037770
93,2025-11-18T08:05:49+00:00,Кропоткинская,Medusa,"Берсеневский пер., 2, стр. 1",0.0,37.609823,55.740919,0.0,2500.0,Restaurant,620.0,1725,4.8,1541.0,1027,9.0,16.0,19.0,4.1125,4.15,4.2529,0,0,50,420,61,0.94,0.0,0.06,0.88,0.12,0.06,0.06,0.02,0.04,0.02,0.3333,0.6667,0.3333,-,-,-,-,-,-,-
94,2025-11-14T19:56:33+00:00,Китай-город,Ночные ведьмы,"ул. Покровка, 1/13с1",1.0,37.639127,55.758471,0.0,3000.0,Bar,507.0,1379,4.9,143.0,95,5.0,11.0,14.0,4.75,4.53,4.4846,0,0,50,304,42,0.82,0.0,0.18,0.64,0.18,0.0,0.02,0.06,0.0,0.0,0.3333,0.0,0.0,https://spark-interfax.ru/system/home/card#/company/4885DFDE47DC6803E063159AA8C06A33/101,0,-,-,-,-,9710156601
95,2025-11-14T17:56:43+00:00,Тургеневская,Beverly Hills Diner,"ул. Сретенка, 1, стр. 1",0.0,37.631193,55.766609,1.0,1500.0,Café,392.0,1472,4.4,7719.0,5146,10.0,19.0,28.0,4.66,4.6737,4.6714,0,0,50,567,86,0.78,0.08,0.14,0.64,0.24,0.2,0.16,0.08,0.06,0.04,0.5714,0.4286,0.2857,https://spark-interfax.ru/system/home/card#/company/523200958B4741AE8878915DC5646D77/101,0,"134,7","7,7",21,3,7701377689
96,2025-11-14T16:54:20+00:00,Китай-город,Adventura,"ул. Покровка, 1/13с1",0.0,37.639127,55.758471,0.0,2000.0,Restaurant,507.0,1379,4.6,1175.0,783,12.0,18.0,24.0,4.6727,4.5765,4.5409,0,0,50,438,67,0.7,0.08,0.22,0.48,0.18,0.3,0.04,0.06,0.14,0.0,0.2727,0.6364,0.0,-,-,-,-,-,-,-
97,2025-11-14T07:04:33+00:00,Лубянка,Ocean Basket,"Мясницкая ул., 11",0.0,37.632658,55.761729,0.0,2500.0,Restaurant,409.0,1150,4.8,3294.0,2196,7.0,15.0,23.0,4.5,4.6,4.5478,0,0,50,428,64,0.7,0.02,0.28,0.42,0.18,0.2,0.06,0.16,0.1,0.0,0.5714,0.3571,0.0,https://spark-interfax.ru/system/home/card#/company/A0850B470FB501FFE053189AA8C0D5B4/101,0,"45,2",-17,6,2,7708376250
98,2025-11-13T14:22:57+00:00,Таганская,Косой Маркс,"Таганская, 1с1",0.0,37.655932,55.741841,0.0,1500.0,Bar,265.0,2857,4.7,2995.0,1997,5.0,9.0,19.0,4.66,4.7,4.6947,0,0,50,347,54,0.74,0.02,0.24,0.5,0.1,0.12,0.12,0.06,0.08,0.04,0.25,0.3333,0.1667,https://spark-interfax.ru/system/home/card#/company/7B60010C429D4D87ABAD06F8454F31C1/101,0,"14,8","-6,7",1,1,7719434465
99,2025-11-13T12:04:19+00:00,Чистые пруды,Kebab Ø18,"Покровка, 16",1.0,37.645753,55.759177,0.0,500.0,Café,846.0,1801,4.9,164.0,109,11.0,23.0,34.0,4.0636,4.1957,4.3765,0,0,50,227,35,0.92,0.02,0.06,0.86,0.06,0.04,0.04,0.0,0.02,0.0,0.0,0.3333,0.0,-,-,-,-,-,-,-
100,2025-11-12T11:10:25+00:00,Новокузнецкая,Grey,"Озерковская набережная, 26",0.0,37.637946,55.739695,0.0,2500.0,Restaurant,566.0,2197,4.4,560.0,373,0.0,2.0,6.0,4.5181,4.55,4.6667,1,0,50,277,41,0.84,0.06,0.1,0.74,0.12,0.04,0.04,0.06,0.02,0.0,0.6,0.2,0.0,https://spark-interfax.ru/system/home/card#/company/CADC2D97F7AC4DD79AAD89519567C1E1/101,0,"52,1","-0,5",3,1,7728829565
101,2025-11-09T16:34:46+00:00,Красные Ворота,Here'n'Now,"Мясницкая, 41с3",0.0,37.64265,55.768356,1.0,800.0,Coffee shop,385.0,2099,4.6,995.0,663,3.0,8.0,19.0,4.5,4.5,4.25,0,0,50,339,50,0.7,0.12,0.18,0.52,0.22,0.16,0.06,0.06,0.08,0.0,0.3333,0.4444,0.0,https://spark-interfax.ru/system/home/card#/physicalperson/inn-770904989247/1,ИП,-,-,3,0,770904989247
102,2025-11-09T14:51:48+00:00,Курская,Pims,"Нижний Сусальный переулок, 5с2",0.0,37.662348,55.76044,1.0,800.0,Café,429.0,2847,4.5,135.0,90,11.0,16.0,29.0,4.3091,4.3187,4.4679,0,0,50,220,33,0.64,0.04,0.32,0.32,0.16,0.12,0.02,0.14,0.08,0.02,0.4375,0.25,0.0625,https://spark-interfax.ru/system/home/card#/company/D34E192A6DDD271EE053219AA8C024BC/101,0,"181,4","6,3",0,0,9723132372
103,2025-11-07T16:04:16+00:00,Китай-город,Mochiland,"Покровка, 8",1.0,37.642724,55.758785,1.0,600.0,Bakery,706.0,1607,4.7,211.0,141,5.0,13.0,18.0,4.72,4.2769,4.3111,0,0,50,354,54,0.64,0.06,0.3,0.34,0.2,0.36,0.14,0.14,0.2,0.06,0.4667,0.6667,0.2,-,-,-,-,-,-,-
104,2025-11-06T08:20:20+00:00,Лубянка,Indiski,ул. Никольская 10,0.0,37.624478,55.757888,0.0,2000.0,Café,264.0,489,4.4,484.0,323,6.0,16.0,39.0,3.8,4.325,4.3564,0,0,50,290,43,0.84,0.0,0.16,0.68,0.04,0.06,0.02,0.02,0.06,0.02,0.125,0.375,0.125,https://spark-interfax.ru/system/home/card#/company/7264A4AB283C2D2AE0531B9AA8C0A804/101,0,-,-,17,0,9710065915
105,2025-11-02T17:20:37+00:00,Смоленская,Сфера,"ул. Новый Арбат, 36, стр. 3",0.0,37.576135,55.752959,0.0,2000.0,Restaurant,729.0,2614,4.3,1703.0,1135,0.0,1.0,2.0,4.5181,4.6,4.6,1,0,50,186,27,0.72,0.04,0.24,0.48,0.02,0.02,0.04,0.02,0.0,0.0,0.0833,0.0,0.0,-,-,-,-,-,-,-
106,2025-11-01T18:09:51+00:00,Смоленская,Хватай рыбов,"Троилинский пер., 3",1.0,37.584181,55.748096,0.0,1200.0,Café,141.0,2260,5.0,58.0,39,9.0,23.0,34.0,4.5111,4.5478,4.5187,0,0,48,159,24,0.8542,0.0833,0.0625,0.7917,0.0833,0.1042,0.0417,0.0208,0.0208,0.0,0.3333,0.3333,0.0,-,-,-,-,-,-,-
107,2025-10-31T15:59:53+00:00,Китай-город,Specialty Coffee Academy,"Хохловский переулок, 7-9с2",0.0,37.643724,55.755999,0.0,600.0,Coffee shop,657.0,1635,5.0,419.0,279,0.0,9.0,16.0,4.444,4.475,4.5857,1,0,50,252,37,0.92,0.02,0.06,0.86,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://spark-interfax.ru/system/home/card#/company/30EDB440F87F43DBBAD1FF7033F35E02/101,1,-,-,-,-,7717522331
108,2025-10-31T12:29:53+00:00,Маяковская,Привет,"1-й Тверская-Ямская ул., 6",1.0,37.593903,55.771639,1.0,2000.0,Restaurant,208.0,2302,3.8,1123.0,749,2.0,8.0,16.0,4.15,4.55,4.6312,0,0,50,205,30,0.64,0.04,0.32,0.32,0.2,0.0,0.0,0.08,0.0,0.0,0.25,0.0,0.0,https://spark-interfax.ru/system/home/card#/company/F265FA9D7E413C0BE053249AA8C0E6A6/101,0,"56,3","2,7",1,1,7743405899
109,2025-10-29T17:19:53+00:00,Цветной бульвар,Bawo,"Большой Сухаревский пер., 1",1.0,37.625999,55.770634,0.0,2500.0,Restaurant,457.0,1731,4.9,71.0,47,6.0,13.0,21.0,4.3833,4.4615,4.5524,0,0,50,223,33,0.8,0.06,0.14,0.66,0.02,0.1,0.02,0.0,0.06,0.0,0.0,0.4286,0.0,-,-,-,-,-,-,-
110,2025-10-29T16:16:46+00:00,Китай-город,Ромбаба,"ул. Покровка, 4, стр. 1",0.0,37.640601,55.758442,1.0,600.0,Bakery,575.0,1469,5.0,584.0,389,7.0,12.0,19.0,4.6,4.65,4.4789,0,0,50,468,71,0.62,0.06,0.32,0.3,0.28,0.22,0.04,0.16,0.1,0.02,0.5,0.3125,0.0625,https://spark-interfax.ru/system/home/card#/company/9B677582B0A449D3B2841E27290929C0/101,1,-,-,-,-,7716773893
111,2025-10-27T19:30:16+00:00,Трубная,Голова,"Трубная ул., 15",0.0,37.62492,55.769398,0.0,2500.0,Bar,315.0,1580,4.7,718.0,479,1.0,6.0,15.0,4.7,4.4333,4.5867,0,0,50,237,34,0.84,0.08,0.08,0.76,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-
112,2025-10-27T15:29:53+00:00,Смоленская,Танцульки,"Новый Арбат, 11",0.0,37.595401,55.752184,0.0,2000.0,Bar,977.0,1446,5.0,355.0,237,1.0,14.0,24.0,4.7,4.3214,4.4375,0,0,50,305,45,0.84,0.06,0.1,0.74,0.12,0.02,0.08,0.04,0.02,0.0,0.4,0.2,0.0,https://spark-interfax.ru/system/home/card#/company/015418A10DF82533E063259AA8C01D12/101,1,"14,4",1,-,-,9704217380
113,2025-10-27T14:29:53+00:00,Баррикадная,Nude,"ул. Спиридоновка, 24/1",1.0,37.592286,55.761672,0.0,2000.0,Café,400.0,1713,4.6,1137.0,758,0.0,6.0,22.0,4.4456,4.64,4.4737,1,0,50,314,48,0.64,0.1,0.26,0.38,0.1,0.12,0.0,0.08,0.06,0.0,0.3077,0.2308,0.0,-,-,-,-,-,-,-
114,2025-10-27T12:21:50+00:00,Китай-город,Сирин,"Маросейка, 9/2с8",0.0,37.634714,55.758326,0.0,1000.0,Bar,348.0,1107,4.6,199.0,133,3.0,14.0,22.0,4.5333,4.4857,4.5048,0,0,50,251,38,0.78,0.06,0.16,0.62,0.12,0.04,0.04,0.08,0.04,0.02,0.5,0.25,0.125,-,-,-,-,-,-,-
115,2025-10-26T19:24:59+00:00,Таганская,Хлеб Насущный,"Нижняя Радищевская улица, 5с3",0.0,37.653443,55.742124,1.0,1500.0,Bakery,115.0,2710,4.3,854.0,569,4.0,10.0,20.0,4.4,4.5889,4.6263,0,0,50,352,53,0.42,0.06,0.52,-0.1,0.2,0.16,0.04,0.16,0.14,0.02,0.3077,0.2692,0.0385,https://spark-interfax.ru/system/home/card#/company/86AD22E7B4F2421DA82F007DD2AC38AA/101,0,"341,4",29,57,14,5027237662
116,2025-10-22T19:21:33+00:00,Павелецкая,Супер Дом,"Новокузнецкая, 24с2",1.0,37.632352,55.735527,0.0,2000.0,Bar,652.0,2436,4.5,200.0,133,0.0,2.0,2.0,4.5655,3.8,3.8,1,0,50,352,52,0.76,0.1,0.14,0.62,0.08,0.08,0.0,0.08,0.02,0.0,0.5714,0.1429,0.0,-,-,-,-,-,-,-
117,2025-10-21T11:55:26+00:00,Пушкинская,Gutai,"Малая Бронная ул., 26, стр. 1",0.0,37.594439,55.763473,0.0,1500.0,Restaurant,859.0,1682,4.7,950.0,633,8.0,18.0,22.0,4.625,4.5556,4.5714,0,0,50,293,44,0.76,0.06,0.18,0.58,0.04,0.22,0.0,0.02,0.12,0.0,0.1111,0.6667,0.0,https://spark-interfax.ru/system/home/card#/company/AAFD4357F0E74666949A51761AD63781/101,0,"135,5","10,5",5,2,7703712195
118,2025-10-21T10:57:31+00:00,Театральная,Эzo,"Камергерский пер., 6/5с3",0.0,37.614382,55.760051,0.0,2000.0,Restaurant,382.0,514,4.5,889.0,593,7.0,13.0,25.0,4.6429,4.5154,4.556,0,0,50,352,51,0.7,0.02,0.28,0.42,0.34,0.12,0.06,0.16,0.1,0.02,0.5714,0.3571,0.0714,-,1,-,-,-,-,-
119,2025-10-20T19:38:44+00:00,Тверская,Кофе Domo,"Тверская ул., 15",0.0,37.607289,55.762918,0.0,700.0,Coffee shop,204.0,1021,4.8,103.0,69,10.0,15.0,24.0,4.4125,4.4385,4.3591,0,0,50,216,32,0.84,0.02,0.14,0.7,0.12,0.02,0.0,0.06,0.02,0.0,0.4286,0.1429,0.0,-,-,-,-,-,-,-
120,2025-10-19T20:00:22+00:00,Китай-город,Beer Happens Junior,"Лубянский пр., 25с2",0.0,37.634799,55.754589,0.0,1750.0,Bar,123.0,1085,4.8,921.0,614,1.0,8.0,16.0,4.8,4.55,4.56,0,0,50,408,37,0.04,0.0,0.96,-0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1,-,-,4,0,-
121,2025-10-18T06:04:54+00:00,Арбатская,Му-Му,"ул. Арбат, 4с1",0.0,37.599204,55.75219,1.0,1250.0,Café,432.0,1219,4.3,2525.0,1683,3.0,17.0,29.0,4.3667,4.4625,4.3643,0,0,50,390,60,0.46,0.06,0.48,-0.02,0.22,0.32,0.2,0.14,0.26,0.14,0.2917,0.5417,0.2917,https://spark-interfax.ru/system/home/card#/company/5364DB66BFA8481792C1638426532C9F/101,0,2004,-208,127,3,7703234453
